FID,OBJECTID_1,OBJECTID,X_Point,Y_Point,X_Anchor,Y_Anchor,X"_Anchor,Y"_Anchor,X_XAnchor,Y_YAnchor,X_X"Anchor,Y_Y"Anchor
1300,1301,9931,723973.302600000050000,9298796.600900000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,416.248100000000020,-383.589900000000000,-95.657225999999994,347.198910000000010
1301,1302,9932,723973.302600000050000,9298796.600900000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,416.248100000000020,-383.589900000000000,-95.657225999999994,347.198910000000010
1302,1303,9935,723655.856099999980000,9298798.028000000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,98.801599999999993,-382.162799999000010,-413.103725999999990,348.626010001000000
1303,1304,9936,723655.856099999980000,9298798.028000000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,98.801599999999993,-382.162799999000010,-413.103725999999990,348.626010001000000
1304,1305,9937,723585.930700000030000,9298798.379000000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,28.876200000099999,-381.811799999000020,-483.029126000000020,348.977010000000010
1305,1306,9938,723585.930700000030000,9298798.379000000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,28.876200000099999,-381.811799999000020,-483.029126000000020,348.977010000000010
1306,1307,9947,723966.411700000060000,9298797.600600000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,409.357199999999980,-382.590199999999980,-102.548126000000000,348.198609999999970
1307,1308,9948,723966.411700000060000,9298797.600600000500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,409.357199999999980,-382.590199999999980,-102.548126000000000,348.198609999999970
1308,1309,9957,723961.148000000040000,9298798.380500000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,404.093500000000010,-381.810299999999980,-107.811826000000000,348.978510000000030
1309,1310,9958,723961.148000000040000,9298798.380500000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,404.093500000000010,-381.810299999999980,-107.811826000000000,348.978510000000030
1310,1311,9959,723615.481700000000000,9298799.814500000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,58.427199999999999,-380.376300000000010,-453.478125999999970,350.412510000000000
1311,1312,9960,723615.481700000000000,9298799.814500000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,58.427199999999999,-380.376300000000010,-453.478125999999970,350.412510000000000
1312,1313,9965,723676.758500000000000,9298800.129899999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,119.703999999999990,-380.060900000999990,-392.201325999999990,350.727909999000020
1313,1314,9966,723676.758500000000000,9298800.129899999100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,119.703999999999990,-380.060900000999990,-392.201325999999990,350.727909999000020
1314,1315,9967,723956.021100000010000,9298799.120799999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,398.966600000000030,-381.069999999999990,-112.938726000000000,349.718810000000020
1315,1316,9968,723956.021100000010000,9298799.120799999700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,398.966600000000030,-381.069999999999990,-112.938726000000000,349.718810000000020
1316,1317,9979,723951.232899999940000,9298799.836600000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,394.178400000000010,-380.354199999999990,-117.726926000000010,350.434610000000020
1317,1318,9980,723951.232899999940000,9298799.836600000000000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,394.178400000000010,-380.354199999999990,-117.726926000000010,350.434610000000020
1318,1319,9993,723647.880600000030000,9298801.668099999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,90.826100000099999,-378.522700000999980,-421.079226000000010,352.266109998999980
1319,1320,9994,723647.880600000030000,9298801.668099999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,90.826100000099999,-378.522700000999980,-421.079226000000010,352.266109998999980
1320,1321,9995,723946.477900000060000,9298800.543899999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,389.423400000000020,-379.646900000000020,-122.481926000000000,351.141910000000000
1321,1322,9996,723946.477900000060000,9298800.543899999900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,389.423400000000020,-379.646900000000020,-122.481926000000000,351.141910000000000
1322,1323,9999,723578.415299999990000,9298802.170299999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,21.360800000000001,-378.020500001000020,-490.544526000000020,352.768309999000000
1323,1324,10000,723578.415299999990000,9298802.170299999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,21.360800000000001,-378.020500001000020,-490.544526000000020,352.768309999000000
1324,1325,10005,724071.930300000010000,9298800.767899999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,514.875800000000030,-379.422900001000020,2.970473999970000,351.365909999000000
1325,1326,10006,724071.930300000010000,9298800.767899999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,514.875800000000030,-379.422900001000020,2.970473999970000,351.365909999000000
1326,1327,10007,723941.340100000030000,9298801.301000000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,384.285599999999990,-378.889799998999990,-127.619726000000000,351.899010001000020
1327,1328,10008,723941.340100000030000,9298801.301000000900000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,384.285599999999990,-378.889799998999990,-127.619726000000000,351.899010001000020
1328,1329,10011,723934.926400000000000,9298802.262000000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,377.871899999999980,-377.928800000000020,-134.033425999999990,352.860009999999990
1329,1330,10012,723934.926400000000000,9298802.262000000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,377.871899999999980,-377.928800000000020,-134.033425999999990,352.860009999999990
1330,1331,10015,724065.127800000020000,9298801.800100000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,508.073300000000020,-378.390699998999990,-3.832026000020000,352.398109999999970
1331,1332,10016,724065.127800000020000,9298801.800100000600000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,508.073300000000020,-378.390699998999990,-3.832026000020000,352.398109999999970
1332,1333,10021,723668.449799999940000,9298803.673000000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,111.395300000000010,-376.517800000000020,-400.510025999999980,354.271009999999990
1333,1334,10022,723668.449799999940000,9298803.673000000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,111.395300000000010,-376.517800000000020,-400.510025999999980,354.271009999999990
1334,1335,10027,723599.179699999980000,9298804.180700000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,42.125200000000000,-376.010100000000020,-469.780126000000000,354.778709999999990
1335,1336,10028,723599.179699999980000,9298804.180700000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,42.125200000000000,-376.010100000000020,-469.780126000000000,354.778709999999990
1336,1337,10031,723928.440399999960000,9298803.195000000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,371.385899999999990,-376.995799999999970,-140.519426000000010,353.793009999999980
1337,1338,10032,723928.440399999960000,9298803.195000000300000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,371.385899999999990,-376.995799999999970,-140.519426000000010,353.793009999999980
1338,1339,10033,724058.638400000050000,9298802.740499999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,501.583900000000030,-377.450300001000020,-10.321426000000001,353.338509999000000
1339,1340,10034,724058.638400000050000,9298802.740499999400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,501.583900000000030,-377.450300001000020,-10.321426000000001,353.338509999000000
1340,1341,10041,723922.673300000020000,9298804.051500000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,365.618800000000020,-376.139299999999990,-146.286526000000010,354.649510000000020
1341,1342,10042,723922.673300000020000,9298804.051500000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,365.618800000000020,-376.139299999999990,-146.286526000000010,354.649510000000020
1342,1343,10045,724051.491099999980000,9298803.731499999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,494.436600000000000,-376.459299999999980,-17.468726000099998,354.329510000000030
1343,1344,10046,724051.491099999980000,9298803.731499999800000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,494.436600000000000,-376.459299999999980,-17.468726000099998,354.329510000000030
1344,1345,10051,723639.482399999980000,9298805.646700000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,82.427899999999994,-374.544100000000010,-429.477425999999980,356.244710000000000
1345,1346,10052,723639.482399999980000,9298805.646700000400000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,82.427899999999994,-374.544100000000010,-429.477425999999980,356.244710000000000
1346,1347,10059,723570.265999999950000,9298806.218499999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,13.211499999999999,-373.972300000000020,-498.693826000000000,356.816509999000000
1347,1348,10060,723570.265999999950000,9298806.218499999500000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,13.211499999999999,-373.972300000000020,-498.693826000000000,356.816509999000000
1348,1349,10061,723917.143000000040000,9298804.888100000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,360.088500000000010,-375.302700000000020,-151.816825999999990,355.486110000000000
1349,1350,10062,723917.143000000040000,9298804.888100000100000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,360.088500000000010,-375.302700000000020,-151.816825999999990,355.486110000000000
1350,1351,10065,724043.836899999990000,9298804.781400000700000,723557.054499999970000,9299180.190800000000000,724068.959826000030000,9298449.401990000200000,486.782400000000000,-375.409399999000020,-25.122926000000000,355.379410001000000
